Unnamed: 0,text,Emotion
117647,i feel discouraged at the pace of my personal evolution and often feel like jack kerouac tossing his marbles into the maelstrom surf of big sur,anger
703937,i no doubt will also be angry at myself for feeling so helpless and not feeling independent and for not being able to calm myself down,anger
547718,i feel like im dazed and confused and upset and angry,anger
226541,i have been feeling quite bitter and angry at the world on everyone elses behalf,anger
17009,i didn t say you shouldn t feel outraged by it but i was gt gt gt gt gt referring to people who d only feel outraged by this and not by gt let s gt gt gt gt gt say a person being thrown off that cliff or shot in the gt face,anger
431599,i cannot tell you how often i hear people say they feel hurt when it is quite clear that they are angry but cannot bring themselves to express that anger,anger
337971,i respect the guy and support him in his recovery but i feel like a lot of this coverage supporting doesn t have to take up the programming,anger
804410,i feel outraged mad and noncreative,anger
233633,im trying so hard to be strong and supportive for your sake but on the inside im angry unsure and feeling heartbroken,anger
735797,i feel as energetic as your average something woman and thats fine with me,anger
748416,i feel angry jealous and insecure when a guy i like ends up liking my friend instead,anger
250828,i jus kept quiet for a while she will feel like im angry or jealous and will hold my hand tight even i force open she will nv let go,anger
415762,i feel outraged on a personal level and as a man from bihar who has been trying to improve bihars image in bollywood,anger
3317,i feel like normally i would be angry because thats what i actually think that i could never be beautiful at my size,anger
167615,im feeling angry,anger
51417,i stayed as numb as possible since honestly i have no right to feel this was erics time to be blindingly enraged,anger
